Index	Video	Part	Numparts	Pixel2PR	Blur width
20444	Stationary1.mj2	54	66	90	216
20445	Stationary1.mj2	55	66	90	216
20446	Stationary1.mj2	56	66	90	216
20447	Stationary1.mj2	57	66	90	216
20448	Stationary1.mj2	58	66	90	216
20449	Stationary1.mj2	59	66	90	216
20450	Stationary1.mj2	60	66	90	216
20451	Stationary1.mj2	61	66	90	216
20452	Stationary1.mj2	62	66	90	216
20453	Stationary1.mj2	63	66	90	216
20454	Stationary1.mj2	64	66	90	216
20455	Stationary1.mj2	65	66	90	216
20456	Stationary1.mj2	66	66	90	216
20457	Stationary1.mj2	1	66	90	234
20458	Stationary1.mj2	2	66	90	234
20459	Stationary1.mj2	3	66	90	234
20460	Stationary1.mj2	4	66	90	234
20461	Stationary1.mj2	5	66	90	234
20462	Stationary1.mj2	6	66	90	234
20463	Stationary1.mj2	7	66	90	234
20464	Stationary1.mj2	8	66	90	234
20465	Stationary1.mj2	9	66	90	234
20466	Stationary1.mj2	10	66	90	234
20467	Stationary1.mj2	11	66	90	234
20468	Stationary1.mj2	12	66	90	234
20469	Stationary1.mj2	13	66	90	234
20470	Stationary1.mj2	14	66	90	234
20471	Stationary1.mj2	15	66	90	234
20472	Stationary1.mj2	16	66	90	234
20473	Stationary1.mj2	17	66	90	234
20474	Stationary1.mj2	18	66	90	234
20475	Stationary1.mj2	19	66	90	234
20476	Stationary1.mj2	20	66	90	234
20477	Stationary1.mj2	21	66	90	234
20478	Stationary1.mj2	22	66	90	234
20479	Stationary1.mj2	23	66	90	234
20480	Stationary1.mj2	24	66	90	234
20481	Stationary1.mj2	25	66	90	234
20482	Stationary1.mj2	26	66	90	234
20483	Stationary1.mj2	27	66	90	234
20484	Stationary1.mj2	28	66	90	234
20485	Stationary1.mj2	29	66	90	234
20486	Stationary1.mj2	30	66	90	234
20487	Stationary1.mj2	31	66	90	234
20488	Stationary1.mj2	32	66	90	234
20489	Stationary1.mj2	33	66	90	234
20490	Stationary1.mj2	34	66	90	234
20491	Stationary1.mj2	35	66	90	234
20492	Stationary1.mj2	36	66	90	234
20493	Stationary1.mj2	37	66	90	234
20494	Stationary1.mj2	38	66	90	234
20495	Stationary1.mj2	39	66	90	234
20496	Stationary1.mj2	40	66	90	234
20497	Stationary1.mj2	41	66	90	234
20498	Stationary1.mj2	42	66	90	234
20499	Stationary1.mj2	43	66	90	234
20500	Stationary1.mj2	44	66	90	234
20501	Stationary1.mj2	45	66	90	234
20502	Stationary1.mj2	46	66	90	234
20503	Stationary1.mj2	47	66	90	234
20504	Stationary1.mj2	48	66	90	234
20505	Stationary1.mj2	49	66	90	234
20506	Stationary1.mj2	50	66	90	234
20507	Stationary1.mj2	51	66	90	234
20508	Stationary1.mj2	52	66	90	234
20509	Stationary1.mj2	53	66	90	234
20510	Stationary1.mj2	54	66	90	234
20511	Stationary1.mj2	55	66	90	234
20512	Stationary1.mj2	56	66	90	234
20513	Stationary1.mj2	57	66	90	234
20514	Stationary1.mj2	58	66	90	234
20515	Stationary1.mj2	59	66	90	234
20516	Stationary1.mj2	60	66	90	234
20517	Stationary1.mj2	61	66	90	234
20518	Stationary1.mj2	62	66	90	234
20519	Stationary1.mj2	63	66	90	234
20520	Stationary1.mj2	64	66	90	234
20521	Stationary1.mj2	65	66	90	234
20522	Stationary1.mj2	66	66	90	234
20523	Stationary1.mj2	1	66	90	252
20524	Stationary1.mj2	2	66	90	252
20525	Stationary1.mj2	3	66	90	252
20526	Stationary1.mj2	4	66	90	252
20527	Stationary1.mj2	5	66	90	252
20528	Stationary1.mj2	6	66	90	252
20529	Stationary1.mj2	7	66	90	252
20530	Stationary1.mj2	8	66	90	252
20531	Stationary1.mj2	9	66	90	252
20532	Stationary1.mj2	10	66	90	252
20533	Stationary1.mj2	11	66	90	252
20534	Stationary1.mj2	12	66	90	252
20535	Stationary1.mj2	13	66	90	252
20536	Stationary1.mj2	14	66	90	252
20537	Stationary1.mj2	15	66	90	252
20538	Stationary1.mj2	16	66	90	252
20539	Stationary1.mj2	17	66	90	252
20540	Stationary1.mj2	18	66	90	252
20541	Stationary1.mj2	19	66	90	252
20542	Stationary1.mj2	20	66	90	252
20543	Stationary1.mj2	21	66	90	252
20544	Stationary1.mj2	22	66	90	252
20545	Stationary1.mj2	23	66	90	252
20546	Stationary1.mj2	24	66	90	252
20547	Stationary1.mj2	25	66	90	252
20548	Stationary1.mj2	26	66	90	252
20549	Stationary1.mj2	27	66	90	252
20550	Stationary1.mj2	28	66	90	252
20551	Stationary1.mj2	29	66	90	252
20552	Stationary1.mj2	30	66	90	252
20553	Stationary1.mj2	31	66	90	252
20554	Stationary1.mj2	32	66	90	252
20555	Stationary1.mj2	33	66	90	252
20556	Stationary1.mj2	34	66	90	252
20557	Stationary1.mj2	35	66	90	252
20558	Stationary1.mj2	36	66	90	252
20559	Stationary1.mj2	37	66	90	252
20560	Stationary1.mj2	38	66	90	252
20561	Stationary1.mj2	39	66	90	252
20562	Stationary1.mj2	40	66	90	252
20563	Stationary1.mj2	41	66	90	252
20564	Stationary1.mj2	42	66	90	252
20565	Stationary1.mj2	43	66	90	252
20566	Stationary1.mj2	44	66	90	252
20567	Stationary1.mj2	45	66	90	252
20568	Stationary1.mj2	46	66	90	252
20569	Stationary1.mj2	47	66	90	252
20570	Stationary1.mj2	48	66	90	252
20571	Stationary1.mj2	49	66	90	252
20572	Stationary1.mj2	50	66	90	252
20573	Stationary1.mj2	51	66	90	252
20574	Stationary1.mj2	52	66	90	252
20575	Stationary1.mj2	53	66	90	252
20576	Stationary1.mj2	54	66	90	252
20577	Stationary1.mj2	55	66	90	252
20578	Stationary1.mj2	56	66	90	252
20579	Stationary1.mj2	57	66	90	252
20580	Stationary1.mj2	58	66	90	252
20581	Stationary1.mj2	59	66	90	252
20582	Stationary1.mj2	60	66	90	252
20583	Stationary1.mj2	61	66	90	252
20584	Stationary1.mj2	62	66	90	252
20585	Stationary1.mj2	63	66	90	252
20586	Stationary1.mj2	64	66	90	252
20587	Stationary1.mj2	65	66	90	252
20588	Stationary1.mj2	66	66	90	252
20589	Stationary1.mj2	1	66	90	270
20590	Stationary1.mj2	2	66	90	270
20591	Stationary1.mj2	3	66	90	270
20592	Stationary1.mj2	4	66	90	270
20593	Stationary1.mj2	5	66	90	270
20594	Stationary1.mj2	6	66	90	270
20595	Stationary1.mj2	7	66	90	270
20596	Stationary1.mj2	8	66	90	270
20597	Stationary1.mj2	9	66	90	270
20598	Stationary1.mj2	10	66	90	270
20599	Stationary1.mj2	11	66	90	270
20600	Stationary1.mj2	12	66	90	270
20601	Stationary1.mj2	13	66	90	270
20602	Stationary1.mj2	14	66	90	270
20603	Stationary1.mj2	15	66	90	270
20604	Stationary1.mj2	16	66	90	270
20605	Stationary1.mj2	17	66	90	270
20606	Stationary1.mj2	18	66	90	270
20607	Stationary1.mj2	19	66	90	270
20608	Stationary1.mj2	20	66	90	270
20609	Stationary1.mj2	21	66	90	270
20610	Stationary1.mj2	22	66	90	270
20611	Stationary1.mj2	23	66	90	270
20612	Stationary1.mj2	24	66	90	270
20613	Stationary1.mj2	25	66	90	270
20614	Stationary1.mj2	26	66	90	270
20615	Stationary1.mj2	27	66	90	270
20616	Stationary1.mj2	28	66	90	270
20617	Stationary1.mj2	29	66	90	270
20618	Stationary1.mj2	30	66	90	270
20619	Stationary1.mj2	31	66	90	270
20620	Stationary1.mj2	32	66	90	270
20621	Stationary1.mj2	33	66	90	270
20622	Stationary1.mj2	34	66	90	270
20623	Stationary1.mj2	35	66	90	270
20624	Stationary1.mj2	36	66	90	270
20625	Stationary1.mj2	37	66	90	270
20626	Stationary1.mj2	38	66	90	270
20627	Stationary1.mj2	39	66	90	270
20628	Stationary1.mj2	40	66	90	270
20629	Stationary1.mj2	41	66	90	270
20630	Stationary1.mj2	42	66	90	270
20631	Stationary1.mj2	43	66	90	270
20632	Stationary1.mj2	44	66	90	270
20633	Stationary1.mj2	45	66	90	270
20634	Stationary1.mj2	46	66	90	270
20635	Stationary1.mj2	47	66	90	270
20636	Stationary1.mj2	48	66	90	270
20637	Stationary1.mj2	49	66	90	270
20638	Stationary1.mj2	50	66	90	270
20639	Stationary1.mj2	51	66	90	270
20640	Stationary1.mj2	52	66	90	270
20641	Stationary1.mj2	53	66	90	270
20642	Stationary1.mj2	54	66	90	270
20643	Stationary1.mj2	55	66	90	270
20644	Stationary1.mj2	56	66	90	270
20645	Stationary1.mj2	57	66	90	270
20646	Stationary1.mj2	58	66	90	270
20647	Stationary1.mj2	59	66	90	270
20648	Stationary1.mj2	60	66	90	270
20649	Stationary1.mj2	61	66	90	270
20650	Stationary1.mj2	62	66	90	270
20651	Stationary1.mj2	63	66	90	270
20652	Stationary1.mj2	64	66	90	270
20653	Stationary1.mj2	65	66	90	270
20654	Stationary1.mj2	66	66	90	270
20655	Stationary1.mj2	1	66	90	288
20656	Stationary1.mj2	2	66	90	288
20657	Stationary1.mj2	3	66	90	288
20658	Stationary1.mj2	4	66	90	288
20659	Stationary1.mj2	5	66	90	288
20660	Stationary1.mj2	6	66	90	288
20661	Stationary1.mj2	7	66	90	288
20662	Stationary1.mj2	8	66	90	288
20663	Stationary1.mj2	9	66	90	288
20664	Stationary1.mj2	10	66	90	288
20665	Stationary1.mj2	11	66	90	288
20666	Stationary1.mj2	12	66	90	288
20667	Stationary1.mj2	13	66	90	288
20668	Stationary1.mj2	14	66	90	288
20669	Stationary1.mj2	15	66	90	288
20670	Stationary1.mj2	16	66	90	288
20671	Stationary1.mj2	17	66	90	288
20672	Stationary1.mj2	18	66	90	288
20673	Stationary1.mj2	19	66	90	288
20674	Stationary1.mj2	20	66	90	288
20675	Stationary1.mj2	21	66	90	288
20676	Stationary1.mj2	22	66	90	288
20677	Stationary1.mj2	23	66	90	288
20678	Stationary1.mj2	24	66	90	288
20679	Stationary1.mj2	25	66	90	288
20680	Stationary1.mj2	26	66	90	288
20681	Stationary1.mj2	27	66	90	288
20682	Stationary1.mj2	28	66	90	288
20683	Stationary1.mj2	29	66	90	288
20684	Stationary1.mj2	30	66	90	288
20685	Stationary1.mj2	31	66	90	288
20686	Stationary1.mj2	32	66	90	288
20687	Stationary1.mj2	33	66	90	288
20688	Stationary1.mj2	34	66	90	288
20689	Stationary1.mj2	35	66	90	288
20690	Stationary1.mj2	36	66	90	288
20691	Stationary1.mj2	37	66	90	288
20692	Stationary1.mj2	38	66	90	288
20693	Stationary1.mj2	39	66	90	288
20694	Stationary1.mj2	40	66	90	288
20695	Stationary1.mj2	41	66	90	288
20696	Stationary1.mj2	42	66	90	288
20697	Stationary1.mj2	43	66	90	288
20698	Stationary1.mj2	44	66	90	288
20699	Stationary1.mj2	45	66	90	288
20700	Stationary1.mj2	46	66	90	288
20701	Stationary1.mj2	47	66	90	288
20702	Stationary1.mj2	48	66	90	288
20703	Stationary1.mj2	49	66	90	288
20704	Stationary1.mj2	50	66	90	288
20705	Stationary1.mj2	51	66	90	288
20706	Stationary1.mj2	52	66	90	288
20707	Stationary1.mj2	53	66	90	288
20708	Stationary1.mj2	54	66	90	288
20709	Stationary1.mj2	55	66	90	288
20710	Stationary1.mj2	56	66	90	288
20711	Stationary1.mj2	57	66	90	288
20712	Stationary1.mj2	58	66	90	288
20713	Stationary1.mj2	59	66	90	288
20714	Stationary1.mj2	60	66	90	288
20715	Stationary1.mj2	61	66	90	288
20716	Stationary1.mj2	62	66	90	288
20717	Stationary1.mj2	63	66	90	288
20718	Stationary1.mj2	64	66	90	288
20719	Stationary1.mj2	65	66	90	288
20720	Stationary1.mj2	66	66	90	288
20721	Stationary2.mj2	1	66	18	18
20722	Stationary2.mj2	2	66	18	18
20723	Stationary2.mj2	3	66	18	18
20724	Stationary2.mj2	4	66	18	18
20725	Stationary2.mj2	5	66	18	18
20726	Stationary2.mj2	6	66	18	18
20727	Stationary2.mj2	7	66	18	18
20728	Stationary2.mj2	8	66	18	18
20729	Stationary2.mj2	9	66	18	18
20730	Stationary2.mj2	10	66	18	18
20731	Stationary2.mj2	11	66	18	18
20732	Stationary2.mj2	12	66	18	18
20733	Stationary2.mj2	13	66	18	18
20734	Stationary2.mj2	14	66	18	18
20735	Stationary2.mj2	15	66	18	18
20736	Stationary2.mj2	16	66	18	18
20737	Stationary2.mj2	17	66	18	18
20738	Stationary2.mj2	18	66	18	18
20739	Stationary2.mj2	19	66	18	18
20740	Stationary2.mj2	20	66	18	18
20741	Stationary2.mj2	21	66	18	18
20742	Stationary2.mj2	22	66	18	18
20743	Stationary2.mj2	23	66	18	18
20744	Stationary2.mj2	24	66	18	18
20745	Stationary2.mj2	25	66	18	18
20746	Stationary2.mj2	26	66	18	18
20747	Stationary2.mj2	27	66	18	18
20748	Stationary2.mj2	28	66	18	18
20749	Stationary2.mj2	29	66	18	18
20750	Stationary2.mj2	30	66	18	18
20751	Stationary2.mj2	31	66	18	18
20752	Stationary2.mj2	32	66	18	18
20753	Stationary2.mj2	33	66	18	18
20754	Stationary2.mj2	34	66	18	18
20755	Stationary2.mj2	35	66	18	18
20756	Stationary2.mj2	36	66	18	18
20757	Stationary2.mj2	37	66	18	18
20758	Stationary2.mj2	38	66	18	18
20759	Stationary2.mj2	39	66	18	18
20760	Stationary2.mj2	40	66	18	18
20761	Stationary2.mj2	41	66	18	18
20762	Stationary2.mj2	42	66	18	18
20763	Stationary2.mj2	43	66	18	18
20764	Stationary2.mj2	44	66	18	18
20765	Stationary2.mj2	45	66	18	18
20766	Stationary2.mj2	46	66	18	18
20767	Stationary2.mj2	47	66	18	18
20768	Stationary2.mj2	48	66	18	18
20769	Stationary2.mj2	49	66	18	18
20770	Stationary2.mj2	50	66	18	18
20771	Stationary2.mj2	51	66	18	18
20772	Stationary2.mj2	52	66	18	18
20773	Stationary2.mj2	53	66	18	18
20774	Stationary2.mj2	54	66	18	18
20775	Stationary2.mj2	55	66	18	18
20776	Stationary2.mj2	56	66	18	18
20777	Stationary2.mj2	57	66	18	18
20778	Stationary2.mj2	58	66	18	18
20779	Stationary2.mj2	59	66	18	18
20780	Stationary2.mj2	60	66	18	18
20781	Stationary2.mj2	61	66	18	18
20782	Stationary2.mj2	62	66	18	18
20783	Stationary2.mj2	63	66	18	18
20784	Stationary2.mj2	64	66	18	18
20785	Stationary2.mj2	65	66	18	18
20786	Stationary2.mj2	66	66	18	18
20787	Stationary2.mj2	1	66	18	36
20788	Stationary2.mj2	2	66	18	36
20789	Stationary2.mj2	3	66	18	36
20790	Stationary2.mj2	4	66	18	36
20791	Stationary2.mj2	5	66	18	36
20792	Stationary2.mj2	6	66	18	36
20793	Stationary2.mj2	7	66	18	36
20794	Stationary2.mj2	8	66	18	36
20795	Stationary2.mj2	9	66	18	36
20796	Stationary2.mj2	10	66	18	36
20797	Stationary2.mj2	11	66	18	36
20798	Stationary2.mj2	12	66	18	36
20799	Stationary2.mj2	13	66	18	36
20800	Stationary2.mj2	14	66	18	36
20801	Stationary2.mj2	15	66	18	36
20802	Stationary2.mj2	16	66	18	36
20803	Stationary2.mj2	17	66	18	36
20804	Stationary2.mj2	18	66	18	36
20805	Stationary2.mj2	19	66	18	36
20806	Stationary2.mj2	20	66	18	36
20807	Stationary2.mj2	21	66	18	36
20808	Stationary2.mj2	22	66	18	36
20809	Stationary2.mj2	23	66	18	36
20810	Stationary2.mj2	24	66	18	36
20811	Stationary2.mj2	25	66	18	36
20812	Stationary2.mj2	26	66	18	36
20813	Stationary2.mj2	27	66	18	36
20814	Stationary2.mj2	28	66	18	36
20815	Stationary2.mj2	29	66	18	36
20816	Stationary2.mj2	30	66	18	36
20817	Stationary2.mj2	31	66	18	36
20818	Stationary2.mj2	32	66	18	36
20819	Stationary2.mj2	33	66	18	36
20820	Stationary2.mj2	34	66	18	36
20821	Stationary2.mj2	35	66	18	36
20822	Stationary2.mj2	36	66	18	36
20823	Stationary2.mj2	37	66	18	36
20824	Stationary2.mj2	38	66	18	36
20825	Stationary2.mj2	39	66	18	36
20826	Stationary2.mj2	40	66	18	36
20827	Stationary2.mj2	41	66	18	36
20828	Stationary2.mj2	42	66	18	36
20829	Stationary2.mj2	43	66	18	36
20830	Stationary2.mj2	44	66	18	36
20831	Stationary2.mj2	45	66	18	36
20832	Stationary2.mj2	46	66	18	36
20833	Stationary2.mj2	47	66	18	36
20834	Stationary2.mj2	48	66	18	36
20835	Stationary2.mj2	49	66	18	36
20836	Stationary2.mj2	50	66	18	36
20837	Stationary2.mj2	51	66	18	36
20838	Stationary2.mj2	52	66	18	36
20839	Stationary2.mj2	53	66	18	36
20840	Stationary2.mj2	54	66	18	36
20841	Stationary2.mj2	55	66	18	36
20842	Stationary2.mj2	56	66	18	36
20843	Stationary2.mj2	57	66	18	36
20844	Stationary2.mj2	58	66	18	36
20845	Stationary2.mj2	59	66	18	36
20846	Stationary2.mj2	60	66	18	36
20847	Stationary2.mj2	61	66	18	36
20848	Stationary2.mj2	62	66	18	36
20849	Stationary2.mj2	63	66	18	36
20850	Stationary2.mj2	64	66	18	36
20851	Stationary2.mj2	65	66	18	36
20852	Stationary2.mj2	66	66	18	36
20853	Stationary2.mj2	1	66	18	54
20854	Stationary2.mj2	2	66	18	54
20855	Stationary2.mj2	3	66	18	54
20856	Stationary2.mj2	4	66	18	54
20857	Stationary2.mj2	5	66	18	54
20858	Stationary2.mj2	6	66	18	54
20859	Stationary2.mj2	7	66	18	54
20860	Stationary2.mj2	8	66	18	54
20861	Stationary2.mj2	9	66	18	54
20862	Stationary2.mj2	10	66	18	54
20863	Stationary2.mj2	11	66	18	54
20864	Stationary2.mj2	12	66	18	54
20865	Stationary2.mj2	13	66	18	54
20866	Stationary2.mj2	14	66	18	54
20867	Stationary2.mj2	15	66	18	54
20868	Stationary2.mj2	16	66	18	54
20869	Stationary2.mj2	17	66	18	54
20870	Stationary2.mj2	18	66	18	54
20871	Stationary2.mj2	19	66	18	54
20872	Stationary2.mj2	20	66	18	54
20873	Stationary2.mj2	21	66	18	54
20874	Stationary2.mj2	22	66	18	54
20875	Stationary2.mj2	23	66	18	54
20876	Stationary2.mj2	24	66	18	54
20877	Stationary2.mj2	25	66	18	54
20878	Stationary2.mj2	26	66	18	54
20879	Stationary2.mj2	27	66	18	54
20880	Stationary2.mj2	28	66	18	54
20881	Stationary2.mj2	29	66	18	54
20882	Stationary2.mj2	30	66	18	54
20883	Stationary2.mj2	31	66	18	54
20884	Stationary2.mj2	32	66	18	54
20885	Stationary2.mj2	33	66	18	54
20886	Stationary2.mj2	34	66	18	54
20887	Stationary2.mj2	35	66	18	54
20888	Stationary2.mj2	36	66	18	54
20889	Stationary2.mj2	37	66	18	54
20890	Stationary2.mj2	38	66	18	54
20891	Stationary2.mj2	39	66	18	54
20892	Stationary2.mj2	40	66	18	54
20893	Stationary2.mj2	41	66	18	54
20894	Stationary2.mj2	42	66	18	54
20895	Stationary2.mj2	43	66	18	54
20896	Stationary2.mj2	44	66	18	54
20897	Stationary2.mj2	45	66	18	54
20898	Stationary2.mj2	46	66	18	54
20899	Stationary2.mj2	47	66	18	54
20900	Stationary2.mj2	48	66	18	54
20901	Stationary2.mj2	49	66	18	54
20902	Stationary2.mj2	50	66	18	54
20903	Stationary2.mj2	51	66	18	54
20904	Stationary2.mj2	52	66	18	54
20905	Stationary2.mj2	53	66	18	54
20906	Stationary2.mj2	54	66	18	54
20907	Stationary2.mj2	55	66	18	54
20908	Stationary2.mj2	56	66	18	54
20909	Stationary2.mj2	57	66	18	54
20910	Stationary2.mj2	58	66	18	54
20911	Stationary2.mj2	59	66	18	54
20912	Stationary2.mj2	60	66	18	54
20913	Stationary2.mj2	61	66	18	54
20914	Stationary2.mj2	62	66	18	54
20915	Stationary2.mj2	63	66	18	54
20916	Stationary2.mj2	64	66	18	54
20917	Stationary2.mj2	65	66	18	54
20918	Stationary2.mj2	66	66	18	54
20919	Stationary2.mj2	1	66	18	72
20920	Stationary2.mj2	2	66	18	72
20921	Stationary2.mj2	3	66	18	72
20922	Stationary2.mj2	4	66	18	72
20923	Stationary2.mj2	5	66	18	72
20924	Stationary2.mj2	6	66	18	72
20925	Stationary2.mj2	7	66	18	72
20926	Stationary2.mj2	8	66	18	72
20927	Stationary2.mj2	9	66	18	72
20928	Stationary2.mj2	10	66	18	72
20929	Stationary2.mj2	11	66	18	72
20930	Stationary2.mj2	12	66	18	72
20931	Stationary2.mj2	13	66	18	72
20932	Stationary2.mj2	14	66	18	72
20933	Stationary2.mj2	15	66	18	72
20934	Stationary2.mj2	16	66	18	72
20935	Stationary2.mj2	17	66	18	72
20936	Stationary2.mj2	18	66	18	72
20937	Stationary2.mj2	19	66	18	72
20938	Stationary2.mj2	20	66	18	72
20939	Stationary2.mj2	21	66	18	72
20940	Stationary2.mj2	22	66	18	72
20941	Stationary2.mj2	23	66	18	72
20942	Stationary2.mj2	24	66	18	72
20943	Stationary2.mj2	25	66	18	72
20944	Stationary2.mj2	26	66	18	72
20945	Stationary2.mj2	27	66	18	72
20946	Stationary2.mj2	28	66	18	72
20947	Stationary2.mj2	29	66	18	72
20948	Stationary2.mj2	30	66	18	72
20949	Stationary2.mj2	31	66	18	72
20950	Stationary2.mj2	32	66	18	72
20951	Stationary2.mj2	33	66	18	72
20952	Stationary2.mj2	34	66	18	72
20953	Stationary2.mj2	35	66	18	72
20954	Stationary2.mj2	36	66	18	72
20955	Stationary2.mj2	37	66	18	72
20956	Stationary2.mj2	38	66	18	72
20957	Stationary2.mj2	39	66	18	72
20958	Stationary2.mj2	40	66	18	72
20959	Stationary2.mj2	41	66	18	72
20960	Stationary2.mj2	42	66	18	72
20961	Stationary2.mj2	43	66	18	72
20962	Stationary2.mj2	44	66	18	72
20963	Stationary2.mj2	45	66	18	72
20964	Stationary2.mj2	46	66	18	72
20965	Stationary2.mj2	47	66	18	72
20966	Stationary2.mj2	48	66	18	72
20967	Stationary2.mj2	49	66	18	72
20968	Stationary2.mj2	50	66	18	72
20969	Stationary2.mj2	51	66	18	72
20970	Stationary2.mj2	52	66	18	72
20971	Stationary2.mj2	53	66	18	72
20972	Stationary2.mj2	54	66	18	72
20973	Stationary2.mj2	55	66	18	72
20974	Stationary2.mj2	56	66	18	72
20975	Stationary2.mj2	57	66	18	72
20976	Stationary2.mj2	58	66	18	72
20977	Stationary2.mj2	59	66	18	72
20978	Stationary2.mj2	60	66	18	72
20979	Stationary2.mj2	61	66	18	72
20980	Stationary2.mj2	62	66	18	72
20981	Stationary2.mj2	63	66	18	72
20982	Stationary2.mj2	64	66	18	72
20983	Stationary2.mj2	65	66	18	72
20984	Stationary2.mj2	66	66	18	72
20985	Stationary2.mj2	1	66	18	90
20986	Stationary2.mj2	2	66	18	90
20987	Stationary2.mj2	3	66	18	90
20988	Stationary2.mj2	4	66	18	90
20989	Stationary2.mj2	5	66	18	90
20990	Stationary2.mj2	6	66	18	90
20991	Stationary2.mj2	7	66	18	90
20992	Stationary2.mj2	8	66	18	90
20993	Stationary2.mj2	9	66	18	90
20994	Stationary2.mj2	10	66	18	90
20995	Stationary2.mj2	11	66	18	90
20996	Stationary2.mj2	12	66	18	90
20997	Stationary2.mj2	13	66	18	90
20998	Stationary2.mj2	14	66	18	90
20999	Stationary2.mj2	15	66	18	90
21000	Stationary2.mj2	16	66	18	90
21001	Stationary2.mj2	17	66	18	90
21002	Stationary2.mj2	18	66	18	90
21003	Stationary2.mj2	19	66	18	90
21004	Stationary2.mj2	20	66	18	90
21005	Stationary2.mj2	21	66	18	90
21006	Stationary2.mj2	22	66	18	90
21007	Stationary2.mj2	23	66	18	90
21008	Stationary2.mj2	24	66	18	90
21009	Stationary2.mj2	25	66	18	90
21010	Stationary2.mj2	26	66	18	90
21011	Stationary2.mj2	27	66	18	90
21012	Stationary2.mj2	28	66	18	90
21013	Stationary2.mj2	29	66	18	90
21014	Stationary2.mj2	30	66	18	90
21015	Stationary2.mj2	31	66	18	90
21016	Stationary2.mj2	32	66	18	90
21017	Stationary2.mj2	33	66	18	90
21018	Stationary2.mj2	34	66	18	90
21019	Stationary2.mj2	35	66	18	90
21020	Stationary2.mj2	36	66	18	90
21021	Stationary2.mj2	37	66	18	90
21022	Stationary2.mj2	38	66	18	90
21023	Stationary2.mj2	39	66	18	90
21024	Stationary2.mj2	40	66	18	90
21025	Stationary2.mj2	41	66	18	90
21026	Stationary2.mj2	42	66	18	90
21027	Stationary2.mj2	43	66	18	90
21028	Stationary2.mj2	44	66	18	90
21029	Stationary2.mj2	45	66	18	90
21030	Stationary2.mj2	46	66	18	90
21031	Stationary2.mj2	47	66	18	90
21032	Stationary2.mj2	48	66	18	90
21033	Stationary2.mj2	49	66	18	90
21034	Stationary2.mj2	50	66	18	90
21035	Stationary2.mj2	51	66	18	90
21036	Stationary2.mj2	52	66	18	90
21037	Stationary2.mj2	53	66	18	90
21038	Stationary2.mj2	54	66	18	90
21039	Stationary2.mj2	55	66	18	90
21040	Stationary2.mj2	56	66	18	90
21041	Stationary2.mj2	57	66	18	90
21042	Stationary2.mj2	58	66	18	90
21043	Stationary2.mj2	59	66	18	90
21044	Stationary2.mj2	60	66	18	90
21045	Stationary2.mj2	61	66	18	90
21046	Stationary2.mj2	62	66	18	90
21047	Stationary2.mj2	63	66	18	90
21048	Stationary2.mj2	64	66	18	90
21049	Stationary2.mj2	65	66	18	90
21050	Stationary2.mj2	66	66	18	90
21051	Stationary2.mj2	1	66	18	108
21052	Stationary2.mj2	2	66	18	108
21053	Stationary2.mj2	3	66	18	108
21054	Stationary2.mj2	4	66	18	108
21055	Stationary2.mj2	5	66	18	108
21056	Stationary2.mj2	6	66	18	108
21057	Stationary2.mj2	7	66	18	108
21058	Stationary2.mj2	8	66	18	108
21059	Stationary2.mj2	9	66	18	108
21060	Stationary2.mj2	10	66	18	108
21061	Stationary2.mj2	11	66	18	108
21062	Stationary2.mj2	12	66	18	108
21063	Stationary2.mj2	13	66	18	108
21064	Stationary2.mj2	14	66	18	108
21065	Stationary2.mj2	15	66	18	108
21066	Stationary2.mj2	16	66	18	108
21067	Stationary2.mj2	17	66	18	108
21068	Stationary2.mj2	18	66	18	108
21069	Stationary2.mj2	19	66	18	108
21070	Stationary2.mj2	20	66	18	108
21071	Stationary2.mj2	21	66	18	108
21072	Stationary2.mj2	22	66	18	108
21073	Stationary2.mj2	23	66	18	108
21074	Stationary2.mj2	24	66	18	108
21075	Stationary2.mj2	25	66	18	108
21076	Stationary2.mj2	26	66	18	108
21077	Stationary2.mj2	27	66	18	108
21078	Stationary2.mj2	28	66	18	108
21079	Stationary2.mj2	29	66	18	108
21080	Stationary2.mj2	30	66	18	108
21081	Stationary2.mj2	31	66	18	108
21082	Stationary2.mj2	32	66	18	108
21083	Stationary2.mj2	33	66	18	108
21084	Stationary2.mj2	34	66	18	108
21085	Stationary2.mj2	35	66	18	108
21086	Stationary2.mj2	36	66	18	108
21087	Stationary2.mj2	37	66	18	108
21088	Stationary2.mj2	38	66	18	108
21089	Stationary2.mj2	39	66	18	108
21090	Stationary2.mj2	40	66	18	108
21091	Stationary2.mj2	41	66	18	108
21092	Stationary2.mj2	42	66	18	108
21093	Stationary2.mj2	43	66	18	108
21094	Stationary2.mj2	44	66	18	108
21095	Stationary2.mj2	45	66	18	108
21096	Stationary2.mj2	46	66	18	108
21097	Stationary2.mj2	47	66	18	108
21098	Stationary2.mj2	48	66	18	108
21099	Stationary2.mj2	49	66	18	108
21100	Stationary2.mj2	50	66	18	108
21101	Stationary2.mj2	51	66	18	108
21102	Stationary2.mj2	52	66	18	108
21103	Stationary2.mj2	53	66	18	108
21104	Stationary2.mj2	54	66	18	108
21105	Stationary2.mj2	55	66	18	108
21106	Stationary2.mj2	56	66	18	108
21107	Stationary2.mj2	57	66	18	108
21108	Stationary2.mj2	58	66	18	108
